anomaly_id,date,kpi,tier,severity,direction,deviation_pct,z_score,suspected_driver_kpi,driver_direction,root_cause_confidence,confidence_tier,is_externally_driven,external_driver_type,actionability_score,actionability_label,escalation_suppressed,rca_narrative,revenue_at_risk,margin_impact,customer_impact,monthly_shortfall,impact_pct_of_plan,impact_narrative,priority_score,priority_band,priority_rank,layer4_priority_flag,immediate_action,short_term_fix,recommended_owner,effort_level,llm_enhanced,urgency_label,delivery_channel,delivery_status,sent_at,message_id,recipient,alert_subject
ANO-20240428-ROAS,2024-04-28,avg_roas,1,MEDIUM,UP,197.68,2.102,total_clicks,UP,0.9,HIGH,False,none,1.0,SUPPRESSED,True,[MEDIUM] avg_roas moved UP +197.7% on 2024-04-28. Chain: avg_roas -> total_clicks. Suspected driver: total_clicks. Causal confidence: 90%. Positive/expected direction change -- not an issue. Escalation SUPPRESSED.,-48634.05,-24160.52,610,-208431.66,-59.304,"Marketing ROAS surged +197.7% above forecast. Weekly revenue uplift: +$48,634 (+$208,432 monthly, 59.3% above plan). Approximately 610 customers contributed to the uplift.",0.927248,HIGH,8,SUPPRESSED,Confirm attribution accuracy; check for pixel or tracking changes inflating attributed revenue,Identify campaigns driving ROAS and click uplift; reallocate budget toward top performers,Performance Marketing,L,False,Suppressed,,SUPPRESSED,2024-04-28 09:00:00,MSG-SUP-0008,audit-log@company.com,"[SUPPRESSED] Avg. ROAS UP +197.7% — Positive change, no alert needed | 2024-04-28"
ANO-20240429-ROAS,2024-04-29,avg_roas,1,MEDIUM,UP,111.7,1.2451,avg_roas,UP,,UNAVAILABLE,False,none,1.0,SUPPRESSED,True,[MEDIUM] avg_roas moved UP +111.7% on 2024-04-29. Root: avg_roas (no deeper driver above watch threshold). Positive/expected direction change -- not an issue. Escalation SUPPRESSED.,-27480.9,-13652.02,345,-117775.27,-33.51,"Marketing ROAS surged +111.7% above forecast. Weekly revenue uplift: +$27,481 (+$117,775 monthly, 33.5% above plan). Approximately 345 customers contributed to the uplift.",0.831526,HIGH,55,SUPPRESSED,Confirm attribution accuracy; verify no pixel or tracking anomalies are skewing attributed revenue,Identify which campaigns and keywords are driving the uplift; scale budget toward those performers,Performance Marketing,L,False,Suppressed,,SUPPRESSED,2024-04-29 09:00:00,MSG-SUP-0050,audit-log@company.com,"[SUPPRESSED] Avg. ROAS UP +111.7% — Positive change, no alert needed | 2024-04-29"
ANO-20240601-ROAS,2024-06-01,avg_roas,1,MEDIUM,UP,148.22,1.5758,avg_roas,UP,,UNAVAILABLE,False,none,1.0,SUPPRESSED,True,[MEDIUM] avg_roas moved UP +148.2% on 2024-06-01. Root: avg_roas (no deeper driver above watch threshold). Positive/expected direction change -- not an issue. Escalation SUPPRESSED.,-36465.7,-18115.5,457,-156281.57,-44.466,"Marketing ROAS surged +148.2% above forecast. Weekly revenue uplift: +$36,466 (+$156,282 monthly, 44.5% above plan). Approximately 457 customers contributed to the uplift.",0.839317,HIGH,43,SUPPRESSED,Confirm attribution accuracy; verify no pixel or tracking anomalies are skewing attributed revenue,Identify which campaigns and keywords are driving the uplift; scale budget toward those performers,Performance Marketing,L,False,Suppressed,,SUPPRESSED,2024-06-01 09:00:00,MSG-SUP-0041,audit-log@company.com,"[SUPPRESSED] Avg. ROAS UP +148.2% — Positive change, no alert needed | 2024-06-01"
ANO-20240612-ROAS,2024-06-12,avg_roas,1,MEDIUM,UP,143.23,1.6443,avg_roas,UP,,UNAVAILABLE,False,none,1.0,SUPPRESSED,True,[MEDIUM] avg_roas moved UP +143.2% on 2024-06-12. Root: avg_roas (no deeper driver above watch threshold). Positive/expected direction change -- not an issue. Escalation SUPPRESSED.,-35238.04,-17505.62,442,-151020.17,-42.969,"Marketing ROAS surged +143.2% above forecast. Weekly revenue uplift: +$35,238 (+$151,020 monthly, 43.0% above plan). Approximately 442 customers contributed to the uplift.",0.838374,HIGH,44,SUPPRESSED,Confirm attribution accuracy; verify no pixel or tracking anomalies are skewing attributed revenue,Identify which campaigns and keywords are driving the uplift; scale budget toward those performers,Performance Marketing,L,False,Suppressed,,SUPPRESSED,2024-06-12 09:00:00,MSG-SUP-0042,audit-log@company.com,"[SUPPRESSED] Avg. ROAS UP +143.2% — Positive change, no alert needed | 2024-06-12"
ANO-20240618-ROAS,2024-06-18,avg_roas,1,MEDIUM,DOWN,-35.21,-0.5094,avg_roas,DOWN,,UNAVAILABLE,True,competitive_pressure,0.45,SUPPRESSED,True,[MEDIUM] avg_roas moved DOWN -35.2% on 2024-06-18. Root: avg_roas (no deeper driver above watch threshold). External: competitive pressure detected. Actionability: SUPPRESSED. Escalation SUPPRESSED.,8662.51,4303.38,109,37125.04,10.563,"Marketing ROAS is tracking $8,663 below forecast for the week. At current trajectory, this represents a $37,125 monthly shortfall — 10.6% below plan. Approximately 109 customers experienced degraded marketing roas.",0.689727,MEDIUM,94,SUPPRESSED,Pause underperforming ad groups above $50 CPA; check for pixel tracking issues or attribution window changes,Shift 30% of budget from underperforming channels to email/organic; review bid strategy against target ROAS,Performance Marketing,M,False,Suppressed,,SUPPRESSED,2024-06-18 09:00:00,MSG-SUP-0080,audit-log@company.com,[SUPPRESSED] Avg. ROAS DOWN -35.2% — External: competitive_pressure | 2024-06-18
ANO-20240619-ROAS,2024-06-19,avg_roas,1,MEDIUM,UP,23.76,0.3673,avg_roas,UP,,UNAVAILABLE,False,none,1.0,SUPPRESSED,True,[MEDIUM] avg_roas moved UP +23.8% on 2024-06-19. Root: avg_roas (no deeper driver above watch threshold). Positive/expected direction change -- not an issue. Escalation SUPPRESSED.,-5845.53,-2903.96,73,-25052.29,-7.128,"Marketing ROAS surged +23.8% above forecast. Weekly revenue uplift: +$5,846 (+$25,052 monthly, 7.1% above plan). Approximately 73 customers contributed to the uplift.",0.788894,HIGH,82,SUPPRESSED,Confirm attribution accuracy; verify no pixel or tracking anomalies are skewing attributed revenue,Identify which campaigns and keywords are driving the uplift; scale budget toward those performers,Performance Marketing,L,False,Suppressed,,SUPPRESSED,2024-06-19 09:00:00,MSG-SUP-0069,audit-log@company.com,"[SUPPRESSED] Avg. ROAS UP +23.8% — Positive change, no alert needed | 2024-06-19"
ANO-20240620-ROAS,2024-06-20,avg_roas,1,MEDIUM,UP,52.88,0.914,avg_roas,UP,,UNAVAILABLE,False,none,1.0,SUPPRESSED,True,[MEDIUM] avg_roas moved UP +52.9% on 2024-06-20. Root: avg_roas (no deeper driver above watch threshold). Positive/expected direction change -- not an issue. Escalation SUPPRESSED.,-13009.76,-6463.01,163,-55756.1,-15.864,"Marketing ROAS surged +52.9% above forecast. Weekly revenue uplift: +$13,010 (+$55,756 monthly, 15.9% above plan). Approximately 163 customers contributed to the uplift.",0.810929,HIGH,75,SUPPRESSED,Confirm attribution accuracy; verify no pixel or tracking anomalies are skewing attributed revenue,Identify which campaigns and keywords are driving the uplift; scale budget toward those performers,Performance Marketing,L,False,Suppressed,,SUPPRESSED,2024-06-20 09:00:00,MSG-SUP-0064,audit-log@company.com,"[SUPPRESSED] Avg. ROAS UP +52.9% — Positive change, no alert needed | 2024-06-20"
ANO-20240621-ROAS,2024-06-21,avg_roas,1,MEDIUM,DOWN,-74.06,-1.0004,avg_roas,DOWN,,UNAVAILABLE,False,none,1.0,HIGH,False,[MEDIUM] avg_roas moved DOWN -74.1% on 2024-06-21. Root: avg_roas (no deeper driver above watch threshold). No external suppression. Fully actionable.,18220.55,9051.64,228,78088.07,22.218,"Marketing ROAS is tracking $18,221 below forecast for the week. At current trajectory, this represents a $78,088 monthly shortfall — 22.2% below plan. Approximately 228 customers experienced degraded marketing roas.",0.820207,HIGH,64,INVESTIGATE,Pause underperforming ad groups above $50 CPA; check for pixel tracking issues or attribution window changes,Shift 30% of budget from underperforming channels to email/organic; review bid strategy against target ROAS,Performance Marketing,M,False,Daily,Email,QUEUED,2024-06-24 08:00:00,MSG-INV-0007,ops-team-dl@company.com; analytics-team-dl@company.com,[INVESTIGATE] Avg. ROAS DOWN -74.1% — Priority #64 | 2024-06-21
ANO-20240622-ROAS,2024-06-22,avg_roas,1,MEDIUM,DOWN,-41.34,-0.6212,avg_roas,DOWN,,UNAVAILABLE,False,none,1.0,HIGH,False,[MEDIUM] avg_roas moved DOWN -41.3% on 2024-06-22. Root: avg_roas (no deeper driver above watch threshold). No external suppression. Fully actionable.,10170.64,5052.59,128,43588.45,12.402,"Marketing ROAS is tracking $10,171 below forecast for the week. At current trajectory, this represents a $43,588 monthly shortfall — 12.4% below plan. Approximately 128 customers experienced degraded marketing roas.",0.804148,HIGH,80,INVESTIGATE,Pause underperforming ad groups above $50 CPA; check for pixel tracking issues or attribution window changes,Shift 30% of budget from underperforming channels to email/organic; review bid strategy against target ROAS,Performance Marketing,M,False,Daily,Email,QUEUED,2024-06-24 08:00:00,MSG-INV-0013,ops-team-dl@company.com; analytics-team-dl@company.com,[INVESTIGATE] Avg. ROAS DOWN -41.3% — Priority #80 | 2024-06-22
ANO-20240624-ROAS,2024-06-24,avg_roas,1,MEDIUM,UP,141.99,1.7119,avg_roas,UP,,UNAVAILABLE,False,none,1.0,SUPPRESSED,True,[MEDIUM] avg_roas moved UP +142.0% on 2024-06-24. Root: avg_roas (no deeper driver above watch threshold). Positive/expected direction change -- not an issue. Escalation SUPPRESSED.,-34932.97,-17354.07,438,-149712.72,-42.597,"Marketing ROAS surged +142.0% above forecast. Weekly revenue uplift: +$34,933 (+$149,713 monthly, 42.6% above plan). Approximately 438 customers contributed to the uplift.",0.838134,HIGH,45,SUPPRESSED,Confirm attribution accuracy; verify no pixel or tracking anomalies are skewing attributed revenue,Identify which campaigns and keywords are driving the uplift; scale budget toward those performers,Performance Marketing,L,False,Suppressed,,SUPPRESSED,2024-06-24 09:00:00,MSG-SUP-0043,audit-log@company.com,"[SUPPRESSED] Avg. ROAS UP +142.0% — Positive change, no alert needed | 2024-06-24"
ANO-20240626-ROAS,2024-06-26,avg_roas,1,MEDIUM,DOWN,-67.75,-0.6301,avg_roas,DOWN,,UNAVAILABLE,False,none,1.0,HIGH,False,[MEDIUM] avg_roas moved DOWN -67.8% on 2024-06-26. Root: avg_roas (no deeper driver above watch threshold). No external suppression. Fully actionable.,16668.14,8280.43,209,71434.87,20.325,"Marketing ROAS is tracking $16,668 below forecast for the week. At current trajectory, this represents a $71,435 monthly shortfall — 20.3% below plan. Approximately 209 customers experienced degraded marketing roas.",0.817754,HIGH,66,INVESTIGATE,Pause underperforming ad groups above $50 CPA; check for pixel tracking issues or attribution window changes,Shift 30% of budget from underperforming channels to email/organic; review bid strategy against target ROAS,Performance Marketing,M,False,Daily,Email,QUEUED,2024-06-27 08:00:00,MSG-INV-0008,ops-team-dl@company.com; analytics-team-dl@company.com,[INVESTIGATE] Avg. ROAS DOWN -67.8% — Priority #66 | 2024-06-26
ANO-20240710-ROAS,2024-07-10,avg_roas,1,MEDIUM,DOWN,-59.43,-0.7114,avg_roas,DOWN,,UNAVAILABLE,False,none,1.0,HIGH,False,[MEDIUM] avg_roas moved DOWN -59.4% on 2024-07-10. Root: avg_roas (no deeper driver above watch threshold). No external suppression. Fully actionable.,14621.22,7263.56,183,62662.35,17.829,"Marketing ROAS is tracking $14,621 below forecast for the week. At current trajectory, this represents a $62,662 monthly shortfall — 17.8% below plan. Approximately 183 customers experienced degraded marketing roas.",0.814145,HIGH,69,INVESTIGATE,Pause underperforming ad groups above $50 CPA; check for pixel tracking issues or attribution window changes,Shift 30% of budget from underperforming channels to email/organic; review bid strategy against target ROAS,Performance Marketing,M,False,Daily,Email,QUEUED,2024-07-11 08:00:00,MSG-INV-0010,ops-team-dl@company.com; analytics-team-dl@company.com,[INVESTIGATE] Avg. ROAS DOWN -59.4% — Priority #69 | 2024-07-10
ANO-20240711-ROAS,2024-07-11,avg_roas,1,MEDIUM,UP,96.64,1.2225,avg_roas,UP,,UNAVAILABLE,False,none,1.0,SUPPRESSED,True,[MEDIUM] avg_roas moved UP +96.6% on 2024-07-11. Root: avg_roas (no deeper driver above watch threshold). Positive/expected direction change -- not an issue. Escalation SUPPRESSED.,-23775.77,-11811.38,298,-101896.17,-28.992,"Marketing ROAS surged +96.6% above forecast. Weekly revenue uplift: +$23,776 (+$101,896 monthly, 29.0% above plan). Approximately 298 customers contributed to the uplift.",0.827537,HIGH,57,SUPPRESSED,Confirm attribution accuracy; verify no pixel or tracking anomalies are skewing attributed revenue,Identify which campaigns and keywords are driving the uplift; scale budget toward those performers,Performance Marketing,L,False,Suppressed,,SUPPRESSED,2024-07-11 09:00:00,MSG-SUP-0052,audit-log@company.com,"[SUPPRESSED] Avg. ROAS UP +96.6% — Positive change, no alert needed | 2024-07-11"
ANO-20240723-ROAS,2024-07-23,avg_roas,1,MEDIUM,DOWN,-88.44,-0.9054,avg_roas,DOWN,,UNAVAILABLE,False,none,1.0,HIGH,False,[MEDIUM] avg_roas moved DOWN -88.4% on 2024-07-23. Root: avg_roas (no deeper driver above watch threshold). No external suppression. Fully actionable.,21758.38,10809.17,273,93250.18,26.532,"Marketing ROAS is tracking $21,758 below forecast for the week. At current trajectory, this represents a $93,250 monthly shortfall — 26.5% below plan. Approximately 273 customers experienced degraded marketing roas.",0.825094,HIGH,60,INVESTIGATE,Pause underperforming ad groups above $50 CPA; check for pixel tracking issues or attribution window changes,Shift 30% of budget from underperforming channels to email/organic; review bid strategy against target ROAS,Performance Marketing,M,False,Daily,Email,QUEUED,2024-07-24 08:00:00,MSG-INV-0006,ops-team-dl@company.com; analytics-team-dl@company.com,[INVESTIGATE] Avg. ROAS DOWN -88.4% — Priority #60 | 2024-07-23
ANO-20240809-ROAS,2024-08-09,avg_roas,1,MEDIUM,UP,265.12,2.1592,avg_roas,UP,,UNAVAILABLE,False,none,1.0,SUPPRESSED,True,[MEDIUM] avg_roas moved UP +265.1% on 2024-08-09. Root: avg_roas (no deeper driver above watch threshold). Positive/expected direction change -- not an issue. Escalation SUPPRESSED.,-65225.92,-32403.06,818,-279539.67,-79.536,"Marketing ROAS surged +265.1% above forecast. Weekly revenue uplift: +$65,226 (+$279,540 monthly, 79.5% above plan). Approximately 818 customers contributed to the uplift.",0.855333,HIGH,34,SUPPRESSED,Confirm attribution accuracy; verify no pixel or tracking anomalies are skewing attributed revenue,Identify which campaigns and keywords are driving the uplift; scale budget toward those performers,Performance Marketing,L,False,Suppressed,,SUPPRESSED,2024-08-09 09:00:00,MSG-SUP-0032,audit-log@company.com,"[SUPPRESSED] Avg. ROAS UP +265.1% — Positive change, no alert needed | 2024-08-09"
ANO-20240814-ROAS,2024-08-14,avg_roas,1,MEDIUM,UP,90.61,1.2479,avg_roas,UP,,UNAVAILABLE,False,none,1.0,SUPPRESSED,True,[MEDIUM] avg_roas moved UP +90.6% on 2024-08-14. Root: avg_roas (no deeper driver above watch threshold). Positive/expected direction change -- not an issue. Escalation SUPPRESSED.,-22292.25,-11074.39,280,-95538.21,-27.183,"Marketing ROAS surged +90.6% above forecast. Weekly revenue uplift: +$22,292 (+$95,538 monthly, 27.2% above plan). Approximately 280 customers contributed to the uplift.",0.825762,HIGH,58,SUPPRESSED,Confirm attribution accuracy; verify no pixel or tracking anomalies are skewing attributed revenue,Identify which campaigns and keywords are driving the uplift; scale budget toward those performers,Performance Marketing,L,False,Suppressed,,SUPPRESSED,2024-08-14 09:00:00,MSG-SUP-0053,audit-log@company.com,"[SUPPRESSED] Avg. ROAS UP +90.6% — Positive change, no alert needed | 2024-08-14"
ANO-20240817-ROAS,2024-08-17,avg_roas,1,MEDIUM,UP,86.06,1.3182,avg_roas,UP,,UNAVAILABLE,False,none,1.0,SUPPRESSED,True,[MEDIUM] avg_roas moved UP +86.1% on 2024-08-17. Root: avg_roas (no deeper driver above watch threshold). Positive/expected direction change -- not an issue. Escalation SUPPRESSED.,-21172.84,-10518.28,265,-90740.74,-25.818,"Marketing ROAS surged +86.1% above forecast. Weekly revenue uplift: +$21,173 (+$90,741 monthly, 25.8% above plan). Approximately 265 customers contributed to the uplift.",0.824343,HIGH,61,SUPPRESSED,Confirm attribution accuracy; verify no pixel or tracking anomalies are skewing attributed revenue,Identify which campaigns and keywords are driving the uplift; scale budget toward those performers,Performance Marketing,L,False,Suppressed,,SUPPRESSED,2024-08-17 09:00:00,MSG-SUP-0055,audit-log@company.com,"[SUPPRESSED] Avg. ROAS UP +86.1% — Positive change, no alert needed | 2024-08-17"
ANO-20240820-ROAS,2024-08-20,avg_roas,1,MEDIUM,DOWN,-53.09,-0.641,avg_roas,DOWN,,UNAVAILABLE,False,none,1.0,HIGH,False,[MEDIUM] avg_roas moved DOWN -53.1% on 2024-08-20. Root: avg_roas (no deeper driver above watch threshold). No external suppression. Fully actionable.,13061.42,6488.68,164,55977.52,15.927,"Marketing ROAS is tracking $13,061 below forecast for the week. At current trajectory, this represents a $55,978 monthly shortfall — 15.9% below plan. Approximately 164 customers experienced degraded marketing roas.",0.811038,HIGH,74,INVESTIGATE,Pause underperforming ad groups above $50 CPA; check for pixel tracking issues or attribution window changes,Shift 30% of budget from underperforming channels to email/organic; review bid strategy against target ROAS,Performance Marketing,M,False,Daily,Email,QUEUED,2024-08-21 08:00:00,MSG-INV-0011,ops-team-dl@company.com; analytics-team-dl@company.com,[INVESTIGATE] Avg. ROAS DOWN -53.1% — Priority #74 | 2024-08-20
ANO-20240821-ROAS,2024-08-21,avg_roas,1,MEDIUM,UP,22.53,0.2876,avg_roas,UP,,UNAVAILABLE,False,none,1.0,SUPPRESSED,True,[MEDIUM] avg_roas moved UP +22.5% on 2024-08-21. Root: avg_roas (no deeper driver above watch threshold). Positive/expected direction change -- not an issue. Escalation SUPPRESSED.,-5542.92,-2753.62,69,-23755.39,-6.759,"Marketing ROAS surged +22.5% above forecast. Weekly revenue uplift: +$5,543 (+$23,755 monthly, 6.8% above plan). Approximately 69 customers contributed to the uplift.",0.78743,HIGH,83,SUPPRESSED,Confirm attribution accuracy; verify no pixel or tracking anomalies are skewing attributed revenue,Identify which campaigns and keywords are driving the uplift; scale budget toward those performers,Performance Marketing,L,False,Suppressed,,SUPPRESSED,2024-08-21 09:00:00,MSG-SUP-0070,audit-log@company.com,"[SUPPRESSED] Avg. ROAS UP +22.5% — Positive change, no alert needed | 2024-08-21"
ANO-20240930-ROAS,2024-09-30,avg_roas,1,MEDIUM,UP,150.39,1.8741,avg_roas,UP,,UNAVAILABLE,False,none,1.0,SUPPRESSED,True,[MEDIUM] avg_roas moved UP +150.4% on 2024-09-30. Root: avg_roas (no deeper driver above watch threshold). Positive/expected direction change -- not an issue. Escalation SUPPRESSED.,-36999.57,-18380.72,464,-158569.59,-45.117,"Marketing ROAS surged +150.4% above forecast. Weekly revenue uplift: +$37,000 (+$158,570 monthly, 45.1% above plan). Approximately 464 customers contributed to the uplift.",0.839717,HIGH,42,SUPPRESSED,Confirm attribution accuracy; verify no pixel or tracking anomalies are skewing attributed revenue,Identify which campaigns and keywords are driving the uplift; scale budget toward those performers,Performance Marketing,L,False,Suppressed,,SUPPRESSED,2024-09-30 09:00:00,MSG-SUP-0040,audit-log@company.com,"[SUPPRESSED] Avg. ROAS UP +150.4% — Positive change, no alert needed | 2024-09-30"
ANO-20241024-ROAS,2024-10-24,avg_roas,1,MEDIUM,UP,114.8,1.6245,total_clicks,UP,0.9,HIGH,False,none,1.0,SUPPRESSED,True,[MEDIUM] avg_roas moved UP +114.8% on 2024-10-24. Chain: avg_roas -> total_clicks. Suspected driver: total_clicks. Causal confidence: 90%. Positive/expected direction change -- not an issue. Escalation SUPPRESSED.,-28243.57,-14030.9,354,-121043.88,-34.44,"Marketing ROAS surged +114.8% above forecast. Weekly revenue uplift: +$28,244 (+$121,044 monthly, 34.4% above plan). Approximately 354 customers contributed to the uplift.",0.91228,HIGH,11,SUPPRESSED,Confirm attribution accuracy; check for pixel or tracking changes inflating attributed revenue,Identify campaigns driving ROAS and click uplift; reallocate budget toward top performers,Performance Marketing,L,False,Suppressed,,SUPPRESSED,2024-10-24 09:00:00,MSG-SUP-0011,audit-log@company.com,"[SUPPRESSED] Avg. ROAS UP +114.8% — Positive change, no alert needed | 2024-10-24"
ANO-20241031-ROAS,2024-10-31,avg_roas,1,MEDIUM,UP,234.6,2.2058,total_clicks,UP,0.9,HIGH,False,none,1.0,SUPPRESSED,True,[MEDIUM] avg_roas moved UP +234.6% on 2024-10-31. Chain: avg_roas -> total_clicks. Suspected driver: total_clicks. Causal confidence: 90%. Positive/expected direction change -- not an issue. Escalation SUPPRESSED.,-57717.27,-28672.9,724,-247359.71,-70.38,"Marketing ROAS surged +234.6% above forecast. Weekly revenue uplift: +$57,717 (+$247,360 monthly, 70.4% above plan). Approximately 724 customers contributed to the uplift.",0.931965,HIGH,5,SUPPRESSED,Confirm attribution accuracy; check for pixel or tracking changes inflating attributed revenue,Identify campaigns driving ROAS and click uplift; reallocate budget toward top performers,Performance Marketing,L,False,Suppressed,,SUPPRESSED,2024-10-31 09:00:00,MSG-SUP-0005,audit-log@company.com,"[SUPPRESSED] Avg. ROAS UP +234.6% — Positive change, no alert needed | 2024-10-31"
ANO-20241129-ROAS,2024-11-29,avg_roas,1,HIGH,UP,159.74,2.0367,avg_roas,UP,,UNAVAILABLE,False,none,1.0,SUPPRESSED,True,[HIGH] avg_roas moved UP +159.7% on 2024-11-29. Root: avg_roas (no deeper driver above watch threshold). Positive/expected direction change -- not an issue. Escalation SUPPRESSED.,-39299.9,-19523.48,493,-168428.13,-47.922,"Marketing ROAS surged +159.7% above forecast. Weekly revenue uplift: +$39,300 (+$168,428 monthly, 47.9% above plan). Approximately 493 customers contributed to the uplift.",0.901378,HIGH,17,SUPPRESSED,Confirm attribution accuracy; verify no pixel or tracking anomalies are skewing attributed revenue,Identify which campaigns and keywords are driving the uplift; scale budget toward those performers,Performance Marketing,L,False,Suppressed,,SUPPRESSED,2024-11-29 09:00:00,MSG-SUP-0016,audit-log@company.com,"[SUPPRESSED] Avg. ROAS UP +159.7% — Positive change, no alert needed | 2024-11-29"
ANO-20241202-ROAS,2024-12-02,avg_roas,1,MEDIUM,UP,45.0,0.505,avg_roas,UP,,UNAVAILABLE,False,none,1.0,SUPPRESSED,True,[MEDIUM] avg_roas moved UP +45.0% on 2024-12-02. Root: avg_roas (no deeper driver above watch threshold). Positive/expected direction change -- not an issue. Escalation SUPPRESSED.,-11071.09,-5499.92,139,-47447.51,-13.5,"Marketing ROAS surged +45.0% above forecast. Weekly revenue uplift: +$11,071 (+$47,448 monthly, 13.5% above plan). Approximately 139 customers contributed to the uplift.",0.806485,HIGH,79,SUPPRESSED,Confirm attribution accuracy; verify no pixel or tracking anomalies are skewing attributed revenue,Identify which campaigns and keywords are driving the uplift; scale budget toward those performers,Performance Marketing,L,False,Suppressed,,SUPPRESSED,2024-12-02 09:00:00,MSG-SUP-0067,audit-log@company.com,"[SUPPRESSED] Avg. ROAS UP +45.0% — Positive change, no alert needed | 2024-12-02"
ANO-20241214-ROAS,2024-12-14,avg_roas,1,MEDIUM,DOWN,-20.14,-0.3499,total_clicks,UP,0.9,HIGH,True,competitive_pressure,0.45,SUPPRESSED,True,[MEDIUM] avg_roas moved DOWN -20.1% on 2024-12-14. Chain: avg_roas -> total_clicks. Suspected driver: total_clicks. Causal confidence: 90%. External: competitive pressure detected. Actionability: SUPPRESSED. Escalation SUPPRESSED.,4954.93,2461.52,62,21235.4,6.042,"Marketing ROAS is tracking $4,955 below forecast for the week. At current trajectory, this represents a $21,235 monthly shortfall — 6.0% below plan. Approximately 62 customers experienced degraded marketing roas.",0.754341,HIGH,87,SUPPRESSED,Pause ad groups with CPA > $50; audit for account-level policy violations or budget exhaustion,Review keyword targeting and negative-keyword lists; run auction insights to diagnose competitor spend surge,Performance Marketing,H,False,Suppressed,,SUPPRESSED,2024-12-14 09:00:00,MSG-SUP-0074,audit-log@company.com,[SUPPRESSED] Avg. ROAS DOWN -20.1% — External: competitive_pressure | 2024-12-14
ANO-20241216-ROAS,2024-12-16,avg_roas,1,MEDIUM,DOWN,-53.82,-0.9653,avg_roas,DOWN,,UNAVAILABLE,True,competitive_pressure,0.45,SUPPRESSED,True,[MEDIUM] avg_roas moved DOWN -53.8% on 2024-12-16. Root: avg_roas (no deeper driver above watch threshold). External: competitive pressure detected. Actionability: SUPPRESSED. Escalation SUPPRESSED.,13241.02,6577.9,166,56747.23,16.146,"Marketing ROAS is tracking $13,241 below forecast for the week. At current trajectory, this represents a $56,747 monthly shortfall — 16.1% below plan. Approximately 166 customers experienced degraded marketing roas.",0.701414,MEDIUM,91,SUPPRESSED,Pause underperforming ad groups above $50 CPA; check for pixel tracking issues or attribution window changes,Shift 30% of budget from underperforming channels to email/organic; review bid strategy against target ROAS,Performance Marketing,M,False,Suppressed,,SUPPRESSED,2024-12-16 09:00:00,MSG-SUP-0078,audit-log@company.com,[SUPPRESSED] Avg. ROAS DOWN -53.8% — External: competitive_pressure | 2024-12-16
ANO-20250114-ROAS,2025-01-14,avg_roas,1,HIGH,UP,173.75,1.9986,avg_roas,UP,,UNAVAILABLE,False,none,1.0,SUPPRESSED,True,[HIGH] avg_roas moved UP +173.8% on 2025-01-14. Root: avg_roas (no deeper driver above watch threshold). Positive/expected direction change -- not an issue. Escalation SUPPRESSED.,-42746.7,-21235.79,536,-183200.13,-52.125,"Marketing ROAS surged +173.8% above forecast. Weekly revenue uplift: +$42,747 (+$183,200 monthly, 52.1% above plan). Approximately 536 customers contributed to the uplift.",0.903694,HIGH,15,SUPPRESSED,Confirm attribution accuracy; verify no pixel or tracking anomalies are skewing attributed revenue,Identify which campaigns and keywords are driving the uplift; scale budget toward those performers,Performance Marketing,L,False,Suppressed,,SUPPRESSED,2025-01-14 09:00:00,MSG-SUP-0014,audit-log@company.com,"[SUPPRESSED] Avg. ROAS UP +173.8% — Positive change, no alert needed | 2025-01-14"
ANO-20250121-ROAS,2025-01-21,avg_roas,1,MEDIUM,UP,263.08,2.1538,avg_roas,UP,,UNAVAILABLE,False,none,1.0,SUPPRESSED,True,[MEDIUM] avg_roas moved UP +263.1% on 2025-01-21. Root: avg_roas (no deeper driver above watch threshold). Positive/expected direction change -- not an issue. Escalation SUPPRESSED.,-64724.03,-32153.73,812,-277388.71,-78.924,"Marketing ROAS surged +263.1% above forecast. Weekly revenue uplift: +$64,724 (+$277,389 monthly, 78.9% above plan). Approximately 812 customers contributed to the uplift.",0.85512,HIGH,35,SUPPRESSED,Confirm attribution accuracy; verify no pixel or tracking anomalies are skewing attributed revenue,Identify which campaigns and keywords are driving the uplift; scale budget toward those performers,Performance Marketing,L,False,Suppressed,,SUPPRESSED,2025-01-21 09:00:00,MSG-SUP-0033,audit-log@company.com,"[SUPPRESSED] Avg. ROAS UP +263.1% — Positive change, no alert needed | 2025-01-21"
ANO-20250127-ROAS,2025-01-27,avg_roas,1,MEDIUM,DOWN,-7.32,-0.0689,total_clicks,UP,0.9,HIGH,False,none,1.0,HIGH,False,[MEDIUM] avg_roas moved DOWN -7.3% on 2025-01-27. Chain: avg_roas -> total_clicks. Suspected driver: total_clicks. Causal confidence: 90%. No external suppression. Fully actionable.,1800.9,894.65,23,7718.13,2.196,"Marketing ROAS is tracking $1,801 below forecast for the week. At current trajectory, this represents a $7,718 monthly shortfall — 2.2% below plan. Approximately 23 customers experienced degraded marketing roas.",0.836465,HIGH,46,INVESTIGATE,Pause ad groups with CPA > $50; audit for account-level policy violations or budget exhaustion,Review keyword targeting and negative-keyword lists; run auction insights to diagnose competitor spend surge,Performance Marketing,H,False,Daily,Email,QUEUED,2025-01-28 08:00:00,MSG-INV-0003,ops-team-dl@company.com; analytics-team-dl@company.com,[INVESTIGATE] Avg. ROAS DOWN -7.3% — Priority #46 | 2025-01-27
